mean	std	min	1	2_5	5	10	15	20	25	30	35	40	45	50	55	60	65	70	75	80	85	90	95	97_5	99	max	ESS	2_5_hpd	97_5_hpd	parameter	inclusion_prob	value	nSim	nSeq	protocol	matrix	model
-25500.33586399257	11.360750164711938	-25543.28545579455	-25528.433674464144	-25522.41427438296	-25519.219650779058	-25514.9227674191	-25512.266388901317	-25510.040935546207	-25507.814621547524	-25506.151321826204	-25504.69261133391	-25502.97641039141	-25501.67476313297	-25500.180887155224	-25498.38843100992	-25497.1763969802	-25495.762090496763	-25494.34290862302	-25492.37048261587	-25490.726587699897	-25488.99575574483	-25485.975888011173	-25481.733809825666	-25479.157836327926	-25475.820370613455	-25459.83276101979	695.1173907028904	-25521.049119360167	-25478.07496810685	posterior	NA	NA	46	150	biased_10	3demes	glm
-24922.46930388559	8.44746615200966	-24953.877843197926	-24943.274039744945	-24940.02137229125	-24936.54623142454	-24933.83308537374	-24931.761378111645	-24929.553479875853	-24927.90797438268	-24926.55278620807	-24925.079746770298	-24923.845931105374	-24922.8803193252	-24921.895490202274	-24920.980204757525	-24919.979149837072	-24918.927353888237	-24917.802242289974	-24916.59191969105	-24915.274280405774	-24913.86283288491	-24911.91274899908	-24909.405888964102	-24906.93249400585	-24905.32229340277	-24898.20338311929	833.322438748613	-24937.876474117234	-24905.728493684168	likelihood	NA	NA	46	150	biased_10	3demes	glm
-577.8665601069732	7.679480435357177	-605.7505839023687	-597.0791077931799	-593.6299511505588	-590.640283910561	-587.7549627403318	-585.4920072967981	-583.9887119334877	-582.8079656961796	-582.0074398479784	-580.662078543548	-579.4951229437297	-578.554604383619	-577.593274939894	-576.5859174123224	-575.6596238173862	-574.8933319711673	-573.7741052088679	-572.6376828605664	-571.4156793237534	-570.2267290938137	-568.7149189548087	-565.2182958819607	-563.6567119287383	-560.7297003306941	-552.6019026009199	565.7645014434765	-592.9790097328951	-563.1352073624074	prior	NA	NA	46	150	biased_10	3demes	glm
-24922.46930388559	8.44746615200966	-24953.877843197926	-24943.274039744945	-24940.02137229125	-24936.54623142454	-24933.83308537374	-24931.761378111645	-24929.553479875853	-24927.90797438268	-24926.55278620807	-24925.079746770298	-24923.845931105374	-24922.8803193252	-24921.895490202274	-24920.980204757525	-24919.979149837072	-24918.927353888237	-24917.802242289974	-24916.59191969105	-24915.274280405774	-24913.86283288491	-24911.91274899908	-24909.405888964102	-24906.93249400585	-24905.32229340277	-24898.20338311929	833.322438748613	-24937.876474117234	-24905.728493684168	treeLikelihood	NA	NA	46	150	biased_10	3demes	glm
20.11491485996822	0.5879691122830898	18.5940974859729	18.97106405796178	19.117075168939703	19.23475440103969	19.405867209095344	19.499547957542696	19.58553608478232	19.676100802956014	19.75669354643025	19.841003700900202	19.93346964275329	19.999018764492615	20.077979194786018	20.14917019768491	20.226732790827842	20.29532702121965	20.380759420485987	20.47941700541886	20.579390208956916	20.790012444453538	20.93414750494645	21.16268843312204	21.345438769163206	21.548868093149416	22.210645694032543	712.3566334561237	19.07406759130606	21.259944398232065	treeHeight	NA	NA	46	150	biased_10	3demes	glm
0.00025513227573639995	1.1227498179110663e-05	0.0002184416544882989	0.0002312700397366043	0.0002337802050205508	0.000237055543352192	0.0002409177698246	0.00024365789614090594	0.0002457945474820225	0.0002474719259101937	0.00024897850229570916	0.00025050861307226134	0.0002520812869477904	0.0002533642967645285	0.00025462635779011127	0.00025622442820621316	0.00025797123151115786	0.00025938979518070303	0.0002606664496740056	0.00026253654569806167	0.00026501373037163473	0.00026677246909902885	0.0002695455270177656	0.0002740018381105516	0.00027813094099334593	0.0002830393321913526	0.00028989789036316954	671.7074907960395	0.00023126499255586024	0.00027496217170737587	clockRate	NA	NA	46	150	biased_10	3demes	glm
1.6777544579576043	0.11070039835397334	1.3983465709438003	1.4390650293389176	1.4701601829342679	1.5072576452623818	1.541464184270477	1.5664686940877937	1.5861048744544621	1.5995032726500344	1.6177807954519374	1.6310206721621812	1.6444165769578682	1.6556443108087684	1.6693722972623566	1.6864864818537444	1.6994984551254095	1.7145924328354367	1.730829031295894	1.753469474111041	1.773295018195954	1.7929096621379563	1.8196622206503321	1.8632830526920532	1.9026234659112282	1.963876984638173	2.199765013123782	900.0	1.4835609071529912	1.9085981476939031	kappa	NA	NA	46	150	biased_10	3demes	glm
-559.9919507194605	7.287130241999795	-585.9282074235208	-578.2368704620525	-574.693927115153	-572.0625988950894	-569.344662933909	-567.2267367800345	-566.0440819284998	-564.6655841462627	-563.3596767637409	-562.4394996090784	-561.6251908345146	-560.767424387848	-559.8113888946036	-558.8279204745921	-557.9748865297227	-557.0285307898012	-556.2596289912117	-555.3080528236248	-554.1151121216906	-552.7339755994385	-551.3388807979562	-547.9835134582098	-546.2574027019659	-544.1083710285898	-534.586819545196	547.7863532812149	-573.4060976307069	-545.5550169798108	structuredCoalescent	NA	NA	46	150	biased_10	3demes	glm
0.21775236350360602	0.18223070730995392	0.0310926705856403	0.05222286891776155	0.06645429543157902	0.08020242851825359	0.09694672996866913	0.11182367285194429	0.12166704481475178	0.1305908483162869	0.14052496772359735	0.1514560670432475	0.1611719038383885	0.1735022224248916	0.1854963125107533	0.1976428157952561	0.21077407484002608	0.2198661727365197	0.23424656450729667	0.2524775411729041	0.27264962595172615	0.30070944137912986	0.35198168741030483	0.4373735748801728	0.5827207466608103	0.7497289174358224	3.692248542374752	781.8017062994329	0.0492503148338245	0.4413133091978875	migrationGLM_Clock	NA	NA	46	150	biased_10	3demes	glm
2.559499718169207	0.5868689060143922	1.1392574531053976	1.5010495338192134	1.6136396535099786	1.7426172790175054	1.8894134460906618	1.976687545360249	2.063838797879228	2.143602712520829	2.207881334427704	2.2797502711878606	2.3601472221517854	2.413228259349789	2.497954056982919	2.56755516360306	2.6395553584593423	2.7193998850417125	2.813414511367268	2.910088388262553	3.012130881192537	3.155017744660883	3.307826149246998	3.617335031457815	3.8572686187831446	4.261027422199616	5.310694317791556	865.9049599227744	1.56893820044303	3.727908953742791	NeGLM_Clock	1.0	NA	46	150	biased_10	3demes	glm
