mean	std	min	1	2_5	5	10	15	20	25	30	35	40	45	50	55	60	65	70	75	80	85	90	95	97_5	99	max	ESS	2_5_hpd	97_5_hpd	parameter	inclusion_prob	value	nSim	nSeq	protocol	matrix	model
-31052.791688240515	23.49873179273569	-31123.40625403429	-31112.21842884273	-31100.524955285462	-31091.785920543796	-31083.025165208786	-31075.82749258726	-31072.021041140088	-31068.04084947152	-31065.4351269956	-31062.72701897632	-31059.4922531342	-31056.113755566126	-31053.236663576572	-31049.377744251586	-31045.947953472743	-31042.16377747529	-31038.76022520533	-31036.335159995804	-31033.01138408398	-31029.20651898127	-31022.647747607956	-31015.861309883265	-31009.079885336818	-30999.128313804187	-30985.14647658285	376.2095503941495	-31100.16488761377	-31009.00956692957	posterior	NA	NA	33	500	biased_2.5	3demes	glm
-29687.061550105784	12.974625334426738	-29732.180992674155	-29718.910764421267	-29712.45426449084	-29708.492468954777	-29703.30022325442	-29700.309660235787	-29697.590983159014	-29695.91590137014	-29693.820587907085	-29692.099444526342	-29690.59685189327	-29688.635458571884	-29686.863398893634	-29685.33669354594	-29683.49342468205	-29681.700084126966	-29679.98781924311	-29677.65942252157	-29675.342249895573	-29673.067951638786	-29670.20703027671	-29667.071271794237	-29664.665838843175	-29660.523382690244	-29647.111021804125	537.7894231908956	-29711.86367866993	-29664.466953927866	likelihood	NA	NA	33	500	biased_2.5	3demes	glm
-1365.7301381347272	18.819864874265253	-1424.3044811613563	-1407.4854714680318	-1404.0781005248566	-1398.4939932452758	-1389.2660161426168	-1385.0538073564064	-1380.9117613456003	-1378.2438830099654	-1374.873654424411	-1372.8754501856026	-1371.0073931572142	-1368.8200810468186	-1366.5058883720544	-1363.7400276566486	-1361.533592571177	-1358.7746307733596	-1356.1554032416093	-1352.784239728311	-1349.31362100748	-1345.6079301734314	-1341.3239642909073	-1334.050500880088	-1328.577297050999	-1323.5221227062973	-1313.3282545673271	336.75274226954656	-1406.5544927990677	-1332.7294014648228	prior	NA	NA	33	500	biased_2.5	3demes	glm
-29687.061550105784	12.974625334426769	-29732.180992674155	-29718.910764421267	-29712.45426449084	-29708.492468954777	-29703.30022325442	-29700.309660235787	-29697.590983159014	-29695.91590137014	-29693.820587907085	-29692.099444526342	-29690.59685189327	-29688.635458571884	-29686.863398893634	-29685.33669354594	-29683.49342468205	-29681.700084126966	-29679.98781924311	-29677.65942252157	-29675.342249895573	-29673.067951638786	-29670.20703027671	-29667.071271794237	-29664.665838843175	-29660.523382690244	-29647.111021804125	537.7894231908956	-29711.86367866993	-29664.466953927866	treeLikelihood	NA	NA	33	500	biased_2.5	3demes	glm
29.944185875455453	0.4056647451627011	29.065895688260152	29.214423265951957	29.280904621286894	29.36610717576915	29.447923706552164	29.535982244880326	29.601946493078398	29.64908586321939	29.712949986436325	29.763911103816792	29.8105348236404	29.864479979580537	29.912953652841153	29.95137854878914	29.991805045165012	30.045944165580572	30.107752382725337	30.16930888771061	30.25041028953323	30.345416621141982	30.470029150254238	30.688995244301278	30.911963746808148	31.060923201111173	31.743570870110144	818.9280457780822	29.221708461853765	30.753090065695133	treeHeight	NA	NA	33	500	biased_2.5	3demes	glm
0.00023173231240476355	7.794914936571112e-06	0.0002057781187396424	0.00021434120708723348	0.00021660839751260464	0.00021901260766030593	0.00022170569722940878	0.0002234191536790021	0.00022473669840183277	0.00022626307296176013	0.00022754373715673932	0.0002285578843130269	0.00022980110064077308	0.00023119698914678707	0.00023223354695716227	0.00023308677451117562	0.00023391005005940211	0.00023470387455360708	0.00023574162062096156	0.00023686342121789056	0.0002381523850427607	0.00023953452591033732	0.00024194385751246172	0.0002444673415357963	0.00024709251221169816	0.0002493548808966506	0.0002538963619450436	625.4141841434847	0.00021803612451417505	0.0002477274374568638	clockRate	NA	NA	33	500	biased_2.5	3demes	glm
2.1200171443389957	0.12291271039315517	1.7447695382457205	1.86687521907442	1.8957466807818568	1.931700104202274	1.9644105867329669	1.9931461912181376	2.014950105227322	2.0358827936280472	2.050024041528611	2.068083477259459	2.086280938354649	2.102339392907499	2.11280022265733	2.1309231915497833	2.1464304729233348	2.1616737169344877	2.184164934765807	2.1985317250578196	2.2220046378324705	2.2482153785747565	2.2759254537153013	2.3256226031247955	2.371433957002733	2.4264921234188472	2.560863589184541	900.0	1.906069871912962	2.375028442899068	kappa	NA	NA	33	500	biased_2.5	3demes	glm
-1348.5961700585517	18.63876684885814	-1401.2701429256483	-1389.9633410850295	-1385.4911337578822	-1380.4817756710418	-1371.9529803165626	-1367.5108444798082	-1364.2593601275016	-1360.8134029581663	-1357.7169308552527	-1355.8474903739977	-1353.807296958668	-1351.9915333145168	-1349.524676541159	-1346.40594183165	-1343.8400121288907	-1341.2242793559699	-1339.0868924660426	-1336.1530650485088	-1332.6822047600738	-1328.550625083663	-1324.2510612869837	-1316.8163194232877	-1312.2798060989423	-1307.5020669982737	-1298.2427720832766	344.9084089110409	-1385.765349427194	-1312.7596695077318	structuredCoalescent	NA	NA	33	500	biased_2.5	3demes	glm
0.05983037978805562	0.015151453575910709	0.015001402263054	0.03108689004072533	0.03480812538936394	0.03778115596006061	0.04192593116284131	0.045468500374733094	0.047862491985207985	0.049691605031438046	0.05140834746564082	0.053096853431474585	0.0552271419727494	0.05667828057801143	0.0583731380713518	0.06020026426756165	0.06190895557733974	0.06385961747708054	0.06610854731734594	0.0684959566488042	0.0710107227793086	0.0732918935209017	0.07810112001220557	0.08764327014499401	0.09557660507918839	0.10478145656959281	0.1359908201318137	834.0838079252851	0.0310878634249072	0.090264654893241	migrationGLM_Clock	NA	NA	33	500	biased_2.5	3demes	glm
1.1455013613920184	0.15533327841960323	0.72884184977414	0.8375313803736355	0.8786532205810432	0.9156538855072902	0.9541377397449377	0.988948731322142	1.0181472958764315	1.0375243796664417	1.0551157653380558	1.0758628848873852	1.0931199371652633	1.1164250571667231	1.1329561567097821	1.1530186482852596	1.1746823372586441	1.194386440601495	1.2121333215919792	1.24000360379476	1.26909574249487	1.3057849835360746	1.3527215360843114	1.422297887787757	1.4791880477494652	1.5426435907380438	1.7010768416993542	722.0102267602031	0.8811648896095411	1.4797719265376623	NeGLM_Clock	1.0	NA	33	500	biased_2.5	3demes	glm
