mean	std	min	1	2_5	5	10	15	20	25	30	35	40	45	50	55	60	65	70	75	80	85	90	95	97_5	99	max	ESS	2_5_hpd	97_5_hpd	parameter	BF	p_value	value	nSim	nSeq	protocol	matrix	model
-24718.33776786505	12.207039698410833	-24761.19517486105	-24748.879908211533	-24745.005479105243	-24740.15932524003	-24733.60420916818	-24730.437349701537	-24727.747471031584	-24725.689149292444	-24723.89513205767	-24722.209645948613	-24721.050889208316	-24718.92330331497	-24717.84150457302	-24716.65409742819	-24715.52759533938	-24713.340958423385	-24711.46427463118	-24709.968687853157	-24708.19448240752	-24705.925575197103	-24703.12563210557	-24699.351930517165	-24696.100541002423	-24692.01934094616	-24680.01747512215	510.7718944904811	-24744.21175037478	-24695.991613273032	posterior	NA	NA	NA	30	150	biased_20	3demes	basta
-24186.136670299642	8.603150397094476	-24215.85572438978	-24207.15532484584	-24203.98704965262	-24200.507531554635	-24197.135768652188	-24195.26957159275	-24193.69021473602	-24192.24919879152	-24190.50332008402	-24189.34185652504	-24188.0881361498	-24186.945778263544	-24185.63354196148	-24184.621347554603	-24183.213990228243	-24182.14079140584	-24181.120860558225	-24179.872944860675	-24178.74532979119	-24177.42490925544	-24175.67394439841	-24172.49771435427	-24170.825908534636	-24167.96686337391	-24161.67057336969	708.0880317860215	-24201.59216031952	-24170.221087840448	treeLikelihood	NA	NA	NA	30	150	biased_20	3demes	basta
-18.939513917499124	2.60554909271342	-29.933587624759184	-25.891142395928547	-24.738668759274184	-23.59363991098335	-22.331627613561377	-21.64019842180031	-21.110748572278712	-20.51764489536128	-20.037197444236057	-19.67783308312722	-19.296067507265164	-18.940976008888715	-18.60145740047756	-18.334879318696213	-18.031239225801432	-17.71966087335565	-17.483730932993563	-17.143415002200648	-16.750834087014763	-16.405684559163497	-15.869970936947984	-15.200035679839065	-14.548060942177264	-13.84906382411835	-12.58244487859046	852.6210775843739	-23.900699923764325	-13.95349113646429	prior	NA	NA	NA	30	150	biased_20	3demes	basta
-513.2615836479082	7.775657096621907	-539.6832227249033	-531.201945919015	-529.3992239501815	-526.171030561239	-522.7588632138468	-521.1271318097629	-519.6604401292788	-518.5312688485792	-517.3944116454538	-516.0950635855867	-515.2966726895191	-514.4789007728496	-513.6853671996187	-512.5178215393618	-511.4197907606103	-509.9605167634052	-508.90761391443846	-507.6815640978875	-506.433299798144	-504.9542513992987	-503.2717819135626	-500.30154765619375	-498.2791785820265	-496.0845001670095	-492.2626732288547	504.55821342089337	-526.7565460160132	-496.2024844489767	treePrior	NA	NA	NA	30	150	biased_20	3demes	basta
4.597064624337368	0.5749484854624788	3.3638497796287785	3.575849005344298	3.6670161616771653	3.811717324074536	3.932714982476595	4.045202890303648	4.126557515895081	4.206735736944433	4.278765893824295	4.329220233296807	4.38335449580124	4.45213980880507	4.523867909256546	4.581692116968841	4.664955377410562	4.739300074571162	4.820391591515321	4.9049525673330265	5.026733410242854	5.180636664119231	5.325947895134541	5.625103580076601	6.046768319585395	6.283589832438943	6.965302956304401	784.8759946511716	3.557391072774005	5.677252000121682	Ne_Region1	NA	NA	NA	30	150	biased_20	3demes	basta
4.597064624337368	0.5749484854624788	3.3638497796287785	3.575849005344298	3.6670161616771653	3.811717324074536	3.932714982476595	4.045202890303648	4.126557515895081	4.206735736944433	4.278765893824295	4.329220233296807	4.38335449580124	4.45213980880507	4.523867909256546	4.581692116968841	4.664955377410562	4.739300074571162	4.820391591515321	4.9049525673330265	5.026733410242854	5.180636664119231	5.325947895134541	5.625103580076601	6.046768319585395	6.283589832438943	6.965302956304401	784.8759946511716	3.557391072774005	5.677252000121682	Ne_Region2	NA	NA	NA	30	150	biased_20	3demes	basta
4.597064624337368	0.5749484854624788	3.3638497796287785	3.575849005344298	3.6670161616771653	3.811717324074536	3.932714982476595	4.045202890303648	4.126557515895081	4.206735736944433	4.278765893824295	4.329220233296807	4.38335449580124	4.45213980880507	4.523867909256546	4.581692116968841	4.664955377410562	4.739300074571162	4.820391591515321	4.9049525673330265	5.026733410242854	5.180636664119231	5.325947895134541	5.625103580076601	6.046768319585395	6.283589832438943	6.965302956304401	784.8759946511716	3.557391072774005	5.677252000121682	Ne_Region3	NA	NA	NA	30	150	biased_20	3demes	basta
0.33851276359600446	0.47346665622737555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	0.0	1.0	indicators_Region1_Region2	NA	NA	NA	30	150	biased_20	3demes	basta
0.8623751387347391	0.34469715726369893	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	0.0	1.0	indicators_Region1_Region3	NA	NA	NA	30	150	biased_20	3demes	basta
0.7935627081021087	0.40497278880739107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	0.0	1.0	indicators_Region2_Region1	NA	NA	NA	30	150	biased_20	3demes	basta
