mean	std	min	1	2_5	5	10	15	20	25	30	35	40	45	50	55	60	65	70	75	80	85	90	95	97_5	99	max	ESS	2_5_hpd	97_5_hpd	parameter	BF	p_value	value	nSim	nSeq	protocol	matrix	model
-23212.487898837113	12.3450875931755	-23258.025160983	-23242.809492152475	-23237.0043941644	-23233.49946287553	-23228.502945131942	-23224.63055823931	-23222.511302085382	-23220.3221604348	-23218.607577132323	-23216.9479530519	-23215.30212705732	-23213.937629712746	-23212.608669353005	-23210.98439936897	-23209.28110970565	-23207.82160762048	-23206.06109468431	-23204.29948473512	-23202.353855525384	-23199.933850476576	-23196.837191038376	-23192.274884707087	-23189.237757054747	-23186.08647363193	-23175.106622974134	901.0	-23236.549564365112	-23189.368103317796	posterior	NA	NA	NA	33	150	biased_50	3demes	mascot
-22773.823281435107	8.048610185121738	-22798.69568914827	-22792.29564832578	-22789.658329079248	-22787.412469621668	-22784.27979007747	-22782.323199712097	-22780.7765711444	-22779.44882152477	-22778.230000011965	-22776.92796514097	-22775.814457834906	-22774.690012702195	-22773.609671892063	-22772.4416272353	-22771.39666682069	-22770.346575991916	-22769.081637091425	-22768.326767769704	-22767.069214434057	-22765.53650632479	-22763.70876610418	-22760.26926530148	-22758.77214927558	-22756.026780511394	-22752.844671717827	901.0	-22789.06269795032	-22758.649364139543	likelihood	NA	NA	NA	33	150	biased_50	3demes	mascot
-438.66461740200475	9.826432704950962	-473.1237125264801	-462.6599554025406	-457.49036013685816	-454.88058574249686	-451.4448633406688	-449.1393465025347	-446.6004846352818	-444.6373570522789	-443.3590823837749	-442.2580957661067	-441.1402848820804	-439.8795747279503	-438.7098705251957	-437.3125849581984	-436.247544574437	-435.0497213570912	-433.350430038798	-431.7075433132844	-430.2997158156827	-428.7703334100517	-426.813199188359	-421.9254386129146	-419.2352112274988	-416.633173381278	-409.1406157077287	598.0981235153106	-457.018723817672	-419.22924094788885	prior	NA	NA	NA	33	150	biased_50	3demes	mascot
-22773.823281435107	8.048610185121738	-22798.69568914827	-22792.29564832578	-22789.658329079248	-22787.412469621668	-22784.27979007747	-22782.323199712097	-22780.7765711444	-22779.44882152477	-22778.230000011965	-22776.92796514097	-22775.814457834906	-22774.690012702195	-22773.609671892063	-22772.4416272353	-22771.39666682069	-22770.346575991916	-22769.081637091425	-22768.326767769704	-22767.069214434057	-22765.53650632479	-22763.70876610418	-22760.26926530148	-22758.77214927558	-22756.026780511394	-22752.844671717827	901.0	-22789.06269795032	-22758.649364139543	treeLikelihood	NA	NA	NA	33	150	biased_50	3demes	mascot
28.97749876747261	0.601491442948489	27.53029714568733	27.856882790637613	27.96788761338128	28.104399820751297	28.260293599992952	28.372009422493345	28.46547685164805	28.55381246214693	28.630059144974183	28.699730170579453	28.76908135857975	28.855788658081227	28.92137211140108	28.995586791056382	29.08920642079878	29.15592422409375	29.25800436952177	29.351097694666883	29.46762578757683	29.57615726449109	29.766788922625757	29.95344916378309	30.26039001507018	30.62377440075134	32.68815468145739	896.7616718976019	27.810695369573285	29.971246219604705	treeHeight	NA	NA	NA	33	150	biased_50	3demes	mascot
0.0002426123074991644	1.20859399892906e-05	0.0002035170514424857	0.0002149494205051505	0.0002201013850146841	0.000222649373266191	0.0002275466178153373	0.00023036119713424512	0.00023275967674707857	0.00023453051802480412	0.0002365200408443898	0.0002380219901867223	0.00023923435460784573	0.00024044645153718723	0.00024247661851129013	0.0002438713166441944	0.0002457381807688751	0.0002470460121358853	0.00024846933785357327	0.00025023404819769774	0.0002525857438089428	0.0002552861834503336	0.0002581516720416092	0.0002621558042120541	0.00026759896062595326	0.0002713590879821606	0.0002926678146728908	901.0	0.00022009503785934984	0.0002670830272394678	clockRate	NA	NA	NA	33	150	biased_50	3demes	mascot
2.1572329498485696	0.17784524870454266	1.6023220430802585	1.7815930837108278	1.8453641275280135	1.883907343167736	1.9360653189588384	1.9778651582553508	2.0060306431071875	2.029374599481428	2.0567866598444406	2.086528555632606	2.103643091798334	2.1258369710400657	2.150671859460977	2.169210933034356	2.1950755629680074	2.218317301863653	2.245410376024698	2.2701235153872936	2.3001822515672434	2.332070670487336	2.3866463783729444	2.463420168509474	2.523079091799196	2.5855076541097834	2.8633604209214005	620.0667547885652	1.8503998839525195	2.523300664867931	kappa	NA	NA	NA	33	150	biased_50	3demes	mascot
-427.77521082914893	9.405377478839911	-462.3079088744193	-449.4620408092712	-445.5962572652319	-443.1310678010166	-440.2144554616037	-437.63909198216834	-435.59514055729255	-434.003642045263	-432.6286040512598	-431.32160883521846	-430.0049112442577	-428.9913527649342	-427.7393406340232	-426.60389963167927	-425.4113873369498	-424.15580435833016	-422.6215581014607	-421.2768458109587	-419.86987437514273	-418.2613557347891	-416.1976912928285	-412.2034462966806	-408.76060107570504	-405.623667983282	-400.1800929444831	605.4544861106099	-446.2710482464359	-409.9164547146645	structuredCoalescent	NA	NA	NA	33	150	biased_50	3demes	mascot
1.602183371809101	0.27830776182608913	1.029123	1.121272	1.1728269999999998	1.231945	1.298047	1.34071	1.372781	1.405959	1.438387	1.468129	1.495347	1.519591	1.553585	1.587496	1.626424	1.665234	1.711385	1.765187	1.809727	1.87803	1.966492	2.103649	2.246792	2.45654	3.120697	901.0	1.094036	2.110769	Ne_Region1	NA	NA	NA	33	150	biased_50	3demes	mascot
1.602183371809101	0.27830776182608913	1.029123	1.121272	1.1728269999999998	1.231945	1.298047	1.34071	1.372781	1.405959	1.438387	1.468129	1.495347	1.519591	1.553585	1.587496	1.626424	1.665234	1.711385	1.765187	1.809727	1.87803	1.966492	2.103649	2.246792	2.45654	3.120697	901.0	1.094036	2.110769	Ne_Region2	NA	NA	NA	33	150	biased_50	3demes	mascot
