mean	std	min	1	2_5	5	10	15	20	25	30	35	40	45	50	55	60	65	70	75	80	85	90	95	97_5	99	max	ESS	2_5_hpd	97_5_hpd	parameter	BF	p_value	value	nSim	nSeq	protocol	matrix	model
-31079.07252231543	23.432048391314392	-31145.14410810044	-31132.443069716977	-31125.145455300313	-31118.29634549086	-31110.18175559561	-31103.488921884215	-31098.906079318327	-31095.60281194177	-31091.758992527317	-31088.554241846152	-31085.77445634056	-31082.625988276355	-31079.481686318588	-31076.67205938493	-31072.881056778788	-31069.388901173978	-31066.22180035077	-31062.329435275853	-31058.08649337066	-31052.83473251103	-31047.00351381107	-31042.034018155497	-31036.711551841985	-31029.430182578635	-31008.885055313447	384.7556736139886	-31121.27173814581	-31034.64400684412	posterior	NA	NA	NA	33	500	biased_2.5	3demes	mascot
-29690.877272630616	13.408971376631943	-29729.730657949098	-29721.29403789845	-29716.583784378145	-29713.301396824423	-29708.604771420265	-29705.14302734709	-29702.72508753205	-29700.5619859048	-29698.596621994784	-29696.076128143843	-29693.9705017577	-29691.66167864071	-29690.00839087127	-29688.437330878915	-29686.8182585273	-29685.4564992429	-29683.865901406123	-29681.78111836132	-29679.774360135627	-29677.05864738499	-29674.07754764657	-29669.98228195569	-29665.6238928876	-29659.01385497969	-29647.260221281173	814.4626227098971	-29716.45275054493	-29665.655530104334	likelihood	NA	NA	NA	33	500	biased_2.5	3demes	mascot
-1388.1952496848173	20.247666375172003	-1440.4551473968106	-1435.9140067965093	-1426.7899359981984	-1421.6814689901576	-1414.907402152535	-1410.5102770306758	-1405.5645955816494	-1402.208813852601	-1398.9936670928778	-1396.0487861129684	-1393.2224312513292	-1390.688451777479	-1388.2256682045738	-1385.3640864649792	-1382.4923014978865	-1379.575546928161	-1377.0286773420976	-1374.4218755074758	-1371.158181982568	-1367.1349468796209	-1362.4350289857075	-1355.3366675619336	-1348.8289419732037	-1339.17878215622	-1320.7457818132698	346.0583324250702	-1426.8181386187018	-1349.7835845413654	prior	NA	NA	NA	33	500	biased_2.5	3demes	mascot
-29690.877272630616	13.408971376632046	-29729.730657949098	-29721.29403789845	-29716.583784378145	-29713.301396824423	-29708.604771420265	-29705.14302734709	-29702.72508753205	-29700.5619859048	-29698.596621994784	-29696.076128143843	-29693.9705017577	-29691.66167864071	-29690.00839087127	-29688.437330878915	-29686.8182585273	-29685.4564992429	-29683.865901406123	-29681.78111836132	-29679.774360135627	-29677.05864738499	-29674.07754764657	-29669.98228195569	-29665.6238928876	-29659.01385497969	-29647.260221281173	814.4626249538518	-29716.45275054493	-29665.655530104334	treeLikelihood	NA	NA	NA	33	500	biased_2.5	3demes	mascot
30.255609679324927	0.42651239055299245	29.18207414260993	29.42460663194788	29.514126294156153	29.63244937652546	29.742950575411648	29.824827316849078	29.897424530280272	29.95777159534835	30.01614854990076	30.075391287657983	30.11353854672926	30.156367313790163	30.213645498876783	30.26529127465325	30.320958051724563	30.38488654244294	30.450115590989704	30.525744781922345	30.611889555014294	30.704940897192056	30.831406220441863	30.993880232642866	31.12919725532177	31.43068685732971	31.86541124867489	805.046950917134	29.505523439020063	31.08204510580639	treeHeight	NA	NA	NA	33	500	biased_2.5	3demes	mascot
0.00023385319107779441	7.666739207600395e-06	0.00020694833244794787	0.00021607778000809732	0.00021901636228196093	0.0002212875853570555	0.0002234359829976228	0.0002259024902945541	0.0002276971567706098	0.0002288778616642628	0.0002298057020357815	0.00023097798438444505	0.00023182243952117463	0.00023286311850979544	0.00023384733578015477	0.00023485199346625664	0.0002355624633918896	0.0002368604836225189	0.0002380360094962601	0.0002390979156662089	0.00024031694464278952	0.00024180887335775887	0.0002438128989596921	0.0002463326735829641	0.00024896527757394633	0.0002511535173714599	0.0002541923401344668	603.4693825257648	0.00022020658498153703	0.0002495295320800298	clockRate	NA	NA	NA	33	500	biased_2.5	3demes	mascot
2.1194193356814672	0.11964593152379599	1.776575447083149	1.8531642579109484	1.8976702652632569	1.932505150405439	1.969078798295272	1.9955866081003104	2.0207342007154367	2.036489099410064	2.051674581494808	2.0679535554219304	2.081171113499713	2.1023535496110397	2.118433850803537	2.1333957259496263	2.148703924873156	2.164134872415353	2.1828055701817006	2.199610717074802	2.217296749477306	2.2409891999729226	2.272278364883612	2.319917358700958	2.3698019889752064	2.406901486585601	2.520901057463359	709.7764986617444	1.894383188144144	2.356472901598346	kappa	NA	NA	NA	33	500	biased_2.5	3demes	mascot
-1380.2090286608266	20.101936108384553	-1431.3337359772934	-1426.7401591410078	-1418.9389738840707	-1412.6722947457768	-1406.2367774784148	-1402.7233845707365	-1397.463661382122	-1394.595087917498	-1390.85552358883	-1388.1301090702489	-1385.455533912468	-1383.1327895452096	-1380.25503582511	-1377.270444103204	-1374.3490190722257	-1372.1004642399432	-1368.881979667426	-1366.5239104823445	-1363.2979049006942	-1359.392274805846	-1354.7022630662357	-1347.5631480737045	-1341.2956168301994	-1332.0216030551376	-1311.5080774389592	346.539017412715	-1418.9458122258868	-1342.2443093328543	structuredCoalescent	NA	NA	NA	33	500	biased_2.5	3demes	mascot
1.59547943618202	0.11105139122701295	1.333686	1.376852	1.402909	1.418996	1.452021	1.481141	1.497362	1.518193	1.531846	1.546894	1.560125	1.575166	1.589094	1.605239	1.62024	1.635566	1.648993	1.664505	1.684073	1.710571	1.743022	1.793829	1.8325295000000001	1.873455	1.966634	592.8367949137929	1.392206	1.807112	Ne_Region1	NA	NA	NA	33	500	biased_2.5	3demes	mascot
1.59547943618202	0.11105139122701295	1.333686	1.376852	1.402909	1.418996	1.452021	1.481141	1.497362	1.518193	1.531846	1.546894	1.560125	1.575166	1.589094	1.605239	1.62024	1.635566	1.648993	1.664505	1.684073	1.710571	1.743022	1.793829	1.8325295000000001	1.873455	1.966634	592.8367949137929	1.392206	1.807112	Ne_Region2	NA	NA	NA	33	500	biased_2.5	3demes	mascot
