mean	std	min	1	2_5	5	10	15	20	25	30	35	40	45	50	55	60	65	70	75	80	85	90	95	97_5	99	max	ESS	2_5_hpd	97_5_hpd	parameter	inclusion_prob	value	nSim	nSeq	protocol	matrix	model
-31986.551195322554	22.49164169937539	-32076.813642375768	-32037.955200846834	-32030.81445879979	-32023.50124359318	-32015.283720014995	-32009.58844355395	-32004.529596386947	-32001.801682292462	-31998.277235793394	-31995.314112339107	-31992.85588253507	-31989.732534050134	-31986.549273368764	-31983.737909923137	-31980.41324499424	-31977.935432598348	-31975.506510432362	-31971.43893795147	-31967.94540145756	-31963.359879418156	-31957.577202894154	-31949.927371243815	-31942.700112426763	-31936.10968593788	-31925.732699840977	543.6240564831686	-32027.14543043814	-31941.487908748102	posterior	NA	NA	46	500	biased_20	7demes	glm
-30426.726451968378	12.755579511195668	-30466.166109331964	-30456.399557155935	-30451.358278202333	-30447.570268543408	-30443.775642075467	-30439.87663263714	-30437.880292169357	-30435.7063229177	-30433.62174952035	-30431.706452733415	-30429.92566256589	-30428.073269141147	-30426.552707548224	-30424.980830143664	-30423.270886909384	-30421.55312292559	-30419.686779256564	-30417.531819223164	-30415.60764460615	-30413.503683410087	-30410.48683819289	-30405.654411608793	-30401.749022435444	-30397.289297493728	-30393.068381456	768.7602002291126	-30451.09332317996	-30401.72464156965	likelihood	NA	NA	46	500	biased_20	7demes	glm
-1559.8247433541799	18.14773681787159	-1637.2235645144738	-1602.349952232064	-1593.8738564261294	-1588.6756111341722	-1583.6302300762181	-1578.3664246775418	-1574.441143245001	-1571.455760158864	-1569.3018436819584	-1566.9720540988362	-1564.4468291808082	-1562.1712651790754	-1559.959034041617	-1557.6322276417936	-1555.3597947222268	-1553.1161878723162	-1550.8308321462562	-1547.4218115137678	-1544.8286828371556	-1540.973647092292	-1536.0168918449933	-1530.375854315032	-1524.4717622725864	-1519.40550091687	-1507.8362789164585	494.8894497642065	-1594.029895261328	-1524.9791359490575	prior	NA	NA	46	500	biased_20	7demes	glm
-30426.726451968378	12.755579511195656	-30466.166109331964	-30456.399557155935	-30451.358278202333	-30447.570268543408	-30443.775642075467	-30439.87663263714	-30437.880292169324	-30435.7063229177	-30433.62174952035	-30431.706452733415	-30429.92566256589	-30428.073269141147	-30426.552707548224	-30424.980830143664	-30423.270886909384	-30421.55312292559	-30419.686779256564	-30417.531819223164	-30415.60764460615	-30413.503683410087	-30410.48683819289	-30405.654411608793	-30401.749022435444	-30397.289297493728	-30393.068381456	768.7602013288001	-30451.09332317996	-30401.72464156965	treeLikelihood	NA	NA	46	500	biased_20	7demes	glm
30.484966190996268	0.6286944051071733	28.995273541491848	29.347203300759226	29.474327662762963	29.579535090840107	29.725603770469277	29.85694313143018	29.92972453862939	30.029539408540135	30.09484897823458	30.187141893599165	30.2784485938181	30.34437625695335	30.415200767276907	30.49151987498706	30.579528034224136	30.678585014516397	30.800112819146875	30.883952924346314	31.003969948732628	31.135768831025803	31.321986655226155	31.576036416891565	31.80221911713598	32.295364733540374	32.95694169087345	900.0	29.39545377096889	31.65398609678433	treeHeight	NA	NA	46	500	biased_20	7demes	glm
0.00022662172399093622	7.485234758556568e-06	0.00019906481945320372	0.00020971184433802204	0.0002129172345951993	0.00021480945988441505	0.00021727401280957064	0.0002187591922975354	0.00022030347945337322	0.0002214796846100309	0.00022234915584386786	0.0002237970485019965	0.00022449019220779033	0.0002254296003792974	0.00022645374323401274	0.0002274573481410008	0.00022820455492626791	0.0002292159152852167	0.0002301624902308587	0.00023152609174812306	0.00023294343245587338	0.000234619924230907	0.0002367449772733182	0.000239553120819982	0.00024184555472184634	0.0002440592220877512	0.0002481137564768618	813.8096685155964	0.0002122350104437248	0.0002409669472338322	clockRate	NA	NA	46	500	biased_20	7demes	glm
1.9890741532132192	0.10604991272581071	1.6623880245503642	1.748038286990842	1.7822929211370628	1.8109885924867646	1.8524699392002653	1.8790896292781771	1.9049146116584534	1.9212701302952957	1.9351867057673724	1.948658330825717	1.9599932757745708	1.9737007064574699	1.9882969610847039	2.0006453466166074	2.0162207796387834	2.031075069500229	2.0441660622391353	2.0620522051385453	2.079452096089897	2.095958543517366	2.1186796746223955	2.1612599736918705	2.209850482522213	2.2442556335622252	2.330000693603374	737.6551178396294	1.7731117790208026	2.1828805134954976	kappa	NA	NA	46	500	biased_20	7demes	glm
-1508.7088716346652	17.8912747028679	-1587.3272374339108	-1552.4484833203046	-1543.2247541842767	-1537.3285516496478	-1530.9816241652934	-1527.0901284382212	-1523.4096688117509	-1520.5106568251554	-1517.8068352952464	-1515.4366797749137	-1513.384048520565	-1511.0453883529128	-1508.7959787164264	-1506.1289749129533	-1504.4698078527379	-1501.9987514695292	-1499.2966599910421	-1496.822503955749	-1493.7511757886668	-1491.482784947295	-1485.8756501474347	-1479.2354275710777	-1472.6602446488307	-1467.5354612062717	-1455.5858259448185	506.42945113473354	-1541.6221367807038	-1472.1598882318017	structuredCoalescent	NA	NA	46	500	biased_20	7demes	glm
0.048459564170725555	0.008111203047306208	0.0298963797211419	0.032767150468458316	0.03428613459249062	0.036106742219802604	0.038188682850291034	0.039851947692105406	0.041103076599716	0.0423650258671567	0.04362744520909069	0.04463663787460631	0.04596431253991658	0.0470803579791667	0.0481317695077826	0.04922660875774562	0.0501484339619872	0.05146704404301942	0.05276162395751035	0.053923936078659224	0.05525232466722018	0.05704210929864139	0.05923663129516217	0.06264125601004619	0.06500589689152436	0.06887272637617627	0.0767337917810345	817.399995888747	0.0340411365392324	0.0644549676387221	migrationGLM_Clock	NA	NA	46	500	biased_20	7demes	glm
0.38944799450633344	0.08834282029991516	0.1970569895225066	0.2198207197711407	0.23766280030188125	0.262532676577598	0.2871577380204095	0.304265380485021	0.3138792567957724	0.325346093573995	0.3376754829540385	0.3481092265176962	0.35891199048927575	0.3695215292729246	0.3817168336350757	0.392183362216327	0.4018618268710977	0.4140884308794125	0.4266563070137849	0.4412547982273306	0.45802397842215187	0.4811229857830944	0.5041882593893009	0.5494894708531415	0.5898530229260623	0.6430387944870904	0.7791859116351424	797.4135169534782	0.2168232754198111	0.555979334539194	NeGLM_Clock	1.0	NA	46	500	biased_20	7demes	glm
