mean	std	min	1	2_5	5	10	15	20	25	30	35	40	45	50	55	60	65	70	75	80	85	90	95	97_5	99	max	ESS	2_5_hpd	97_5_hpd	parameter	inclusion_prob	value	nSim	nSeq	protocol	matrix	model
-28542.978399087962	24.126702431624675	-28629.61972237856	-28601.80285469198	-28591.6987720925	-28583.348617122472	-28573.923487777247	-28568.205896162002	-28564.14806616156	-28558.711604673666	-28554.845498310257	-28551.439638475684	-28548.36794619675	-28545.314303484603	-28542.06398316355	-28538.995059441262	-28535.841049580155	-28532.306255544045	-28529.40468639266	-28526.60895727077	-28522.946300444255	-28518.73366238282	-28512.81207864794	-28503.18102398877	-28496.26334939002	-28492.080645203634	-28482.02292967128	365.01902540496786	-28588.97557466396	-28495.47955823885	posterior	NA	NA	30	500	biased_20	7demes	glm
-27425.75834545436	12.051457451162518	-27467.79531585989	-27454.27346967535	-27449.885521925815	-27445.824928044356	-27442.133182156773	-27438.99673934404	-27436.373933583174	-27434.20984444567	-27431.98051663424	-27429.815639908753	-27427.758820107534	-27426.132215554037	-27424.602169663078	-27423.214007155897	-27421.714534787534	-27420.60308371103	-27419.289619235573	-27417.447134904556	-27415.638184041043	-27413.869484756724	-27411.19948286173	-27406.29607395896	-27403.56641426681	-27401.04385791313	-27392.941932929218	837.0387499124138	-27446.823475649395	-27401.13148420841	likelihood	NA	NA	30	500	biased_20	7demes	glm
-1117.2200536336068	21.27867236488479	-1192.3035132774037	-1171.6959765726374	-1162.0565957010392	-1154.1404012774042	-1143.6487308419137	-1138.1922321681361	-1133.6142973112474	-1130.3292258541828	-1127.5724839465404	-1124.7375393343139	-1122.3376206783282	-1119.5016720393392	-1117.3849365136346	-1114.4552981674665	-1111.0400083842958	-1108.7614067951777	-1106.1325558637288	-1103.501586719473	-1100.1106398148036	-1096.2939274316004	-1091.1596652263438	-1082.721882900208	-1076.956713734122	-1069.6075746368151	-1049.004022849825	347.76720793238775	-1163.3627673151873	-1078.9151292034485	prior	NA	NA	30	500	biased_20	7demes	glm
-27425.75834545436	12.051457451162518	-27467.79531585989	-27454.27346967535	-27449.885521925815	-27445.824928044356	-27442.133182156773	-27438.99673934404	-27436.373933583174	-27434.20984444567	-27431.98051663424	-27429.815639908753	-27427.758820107534	-27426.132215554037	-27424.602169663078	-27423.214007155897	-27421.714534787534	-27420.60308371103	-27419.289619235573	-27417.447134904556	-27415.638184041043	-27413.869484756724	-27411.19948286173	-27406.29607395896	-27403.56641426681	-27401.04385791313	-27392.941932929218	837.0387499124138	-27446.823475649395	-27401.13148420841	treeLikelihood	NA	NA	30	500	biased_20	7demes	glm
28.5206309814613	0.45186421260723303	27.05992462859143	27.638639956723388	27.76268615492223	27.861408804735007	27.996242605672766	28.061817723580535	28.14680611326485	28.202250692154802	28.249805111108003	28.299118547062314	28.361838567782847	28.432296734724396	28.48470892064652	28.546809081430084	28.59854610191823	28.6677113013459	28.73503120214826	28.80760113572414	28.866461820875966	28.957497631109845	29.121614056297297	29.338762912356184	29.524573243984083	29.729197265251898	30.488029676146397	602.4197015865141	27.686503492819696	29.415379840364604	treeHeight	NA	NA	30	500	biased_20	7demes	glm
0.0002402200292122623	9.151071338415797e-06	0.0002090541608568153	0.00022009729588144843	0.00022216942080475525	0.00022578872585208735	0.00022862557057485466	0.00023066537484223238	0.00023247289866520134	0.0002339578556598803	0.00023527467465134209	0.0002367076365567514	0.00023791315675798918	0.0002389657173742428	0.00023986995121677207	0.00024115483109983702	0.0002422850769539467	0.00024368923121837532	0.0002449661703330775	0.000246430623524778	0.0002478123765667294	0.0002499161343187471	0.00025189907154456436	0.0002555118769150702	0.00025850741337576054	0.0002607842528121158	0.0002748384465987366	532.588801655429	0.00022048523385712605	0.00025636722121078555	clockRate	NA	NA	30	500	biased_20	7demes	glm
1.9749126147775546	0.12194076751929026	1.635942177584288	1.6912262386117527	1.7503544734678402	1.7874309489025453	1.8212592987384821	1.8471346184606963	1.8687616066206512	1.8881124859832297	1.907620103672486	1.925983793894151	1.943701080424846	1.9612757554075977	1.9753163773905533	1.9868190190004005	2.0023587937577076	2.0184540434279414	2.035435358877409	2.0547705372152225	2.0754120802565525	2.101872374426216	2.1283432627021894	2.1816926683928126	2.2142652410424386	2.266023738521365	2.415253980986904	877.7288994597783	1.7602696154230253	2.220301729261615	kappa	NA	NA	30	500	biased_20	7demes	glm
-1066.9641266573835	21.091644346867735	-1145.191780029907	-1118.4050091586696	-1110.2436939397453	-1103.7147051381485	-1093.5322987368577	-1087.708439091122	-1083.4931595877063	-1080.4967941486907	-1077.1866918212074	-1074.3652445931723	-1071.9599147076974	-1069.6204433519579	-1066.542206965639	-1064.4622150007383	-1061.2718908141303	-1058.8922151373606	-1056.3573575781936	-1053.3836009700296	-1049.8449003674875	-1045.677609186236	-1039.914577738828	-1032.5317530311993	-1026.611837330391	-1017.0839016119778	-1003.328477522248	350.63428371471053	-1113.3256214601847	-1030.4600350563276	structuredCoalescent	NA	NA	30	500	biased_20	7demes	glm
0.046335484536586875	0.008885849656930088	0.0241474320181671	0.02870723484678953	0.030434276217667366	0.032550937612643056	0.035402663316263745	0.03711179523713057	0.03866795408661298	0.0399657689971653	0.04133250785002734	0.042739795579914606	0.04406575545124702	0.04523555365077284	0.04614596274951395	0.04714515524365287	0.0480852619262968	0.04906292724872331	0.05021532478884091	0.051445615631169624	0.05360184412489878	0.05513202675906268	0.05739883074342724	0.061866913642238834	0.06597939406714914	0.06893547466040882	0.0793075803500316	900.0	0.0289081376784489	0.063544567250186	migrationGLM_Clock	NA	NA	30	500	biased_20	7demes	glm
0.18293033321203894	0.04248128646638256	0.0888003450749271	0.10600815170237644	0.11448216246763024	0.1223526148258862	0.13219974601679677	0.13943653609521686	0.14501650385877718	0.15180995068068354	0.15806663675951693	0.16337533740159602	0.16688459387700116	0.17250919854279811	0.1775890947757503	0.18353535585240352	0.19088342158533803	0.19765438384912878	0.20331864530293378	0.21039326765269697	0.2166436218031403	0.22560010960817486	0.2388644815965216	0.25465713560171377	0.2766160173871271	0.3062399022409667	0.3669950843379038	631.0843371273232	0.1069144643719102	0.2607177609470923	NeGLM_Clock	1.0	NA	30	500	biased_20	7demes	glm
